subscriber_id,circle,circle_code,zone,join_date,tenure_months,plan_type,plan_price_inr,plan_validity_days,arpu_last_month_inr,arpu_3m_avg_inr,arpu_6m_avg_inr,recharge_count_6m,avg_recharge_gap_days,days_since_last_recharge,payment_failures_6m,autopay_enabled,data_gb_last_month,data_gb_3m_avg,voice_minutes_last_month,sms_count_last_month,device_brand,is_5g_device,is_5g_active,avg_sinr_db,drop_call_rate_pct,site_congestion_score,complaints_6m,unresolved_complaints,avg_resolution_days,home_product,num_services,family_plan_flag,app_logins_30d,outgoing_to_competitor_pct,roaming_user_flag,offer_exposed_90d,offer_redeemed_90d,mnp_enquiry_flag,churn_flag_30d,churn_flag_90d,churn_reason,churn_date
JIO10033301,Rajasthan,RJ,North,2025-11-30,9,Prepaid,209,28,128.61,123.84,124.49,6,32.5,10,1,False,37.3,35.71,226,7,OPPO,True,True,11.0,0.8,43.6,1,0,2.3,None,1,False,2,8.6,False,False,False,False,False,False,,
JIO10059415,West Bengal,WB,East,2025-01-29,19,Postpaid,1499,30,451.5,478.71,445.77,6,31.1,58,1,True,39.15,41.15,186,17,realme,False,False,18.4,0.93,26.5,2,1,3.0,JioFiber,3,False,11,71.2,False,False,False,False,False,False,,
JIO10033985,Gujarat,GJ,West,2023-07-31,37,Prepaid,799,56,201.59,186.62,212.88,5,57.2,28,1,True,89.0,106.9,233,13,vivo,True,True,8.7,0.19,13.4,0,0,0.0,None,2,True,9,31.2,False,False,False,False,False,False,,
JIO10056689,Punjab,PB,North,2024-08-30,24,Prepaid,209,84,141.49,154.56,172.46,3,78.9,128,1,False,40.67,36.52,438,14,Apple,False,False,7.3,0.79,17.2,0,0,0.0,None,1,True,4,39.0,False,False,False,False,False,False,,
JIO10055931,Maharashtra & Goa,MH,West,2026-05-01,4,Prepaid,399,28,264.14,250.76,228.13,8,30.5,37,0,False,104.74,118.68,179,10,OnePlus,True,True,13.9,0.59,19.8,1,1,4.7,None,1,False,5,23.5,False,False,False,False,False,False,,
JIO10037721,Gujarat,GJ,West,2025-08-30,12,Prepaid,799,28,311.49,345.69,362.77,6,37.8,39,2,True,72.52,74.01,487,12,realme,True,False,15.5,0.29,20.0,0,0,0.0,None,1,False,19,46.5,False,False,False,False,False,False,,
JIO10041520,Uttar Pradesh West,UPW,North,2022-05-01,52,Prepaid,799,28,168.23,126.03,216.12,7,25.4,2,0,False,14.48,14.56,121,8,Xiaomi,True,True,15.8,0.3,61.0,0,0,0.0,None,1,False,3,46.0,False,False,False,False,False,False,,
JIO10009145,Odisha,OR,East,2023-03-01,42,Prepaid,189,84,174.37,182.74,173.07,3,86.9,27,0,False,49.75,72.46,259,9,Samsung,True,True,10.4,0.72,32.3,0,0,0.0,None,2,False,2,11.4,False,False,False,False,False,False,,
JIO10029988,Maharashtra & Goa,MH,West,2025-11-30,9,Prepaid,239,28,177.3,186.01,168.02,5,23.3,39,1,False,37.57,42.62,77,14,Samsung,True,True,16.7,0.36,22.7,1,0,2.3,None,1,False,4,40.9,True,False,False,True,False,False,,
JIO10033045,Uttar Pradesh West,UPW,North,2025-03-01,18,Prepaid,449,56,107.81,102.05,97.7,3,58.6,144,1,True,13.52,10.74,195,6,Samsung,False,False,14.5,0.6,31.4,0,0,0.0,None,1,True,9,11.2,False,False,False,False,False,False,,
JIO10062223,Odisha,OR,East,2024-06-30,26,Postpaid,599,30,228.37,233.99,256.18,6,31.0,17,0,True,17.46,16.1,177,10,Motorola,True,True,14.2,0.12,21.8,0,0,0.0,JioAirFiber,3,False,10,24.3,False,True,False,False,False,False,,
JIO10001702,Delhi NCR,DL,North,2025-04-30,16,Prepaid,209,56,110.8,107.99,113.85,3,62.7,32,1,False,22.45,23.2,378,10,POCO,True,False,21.2,0.19,22.2,2,1,6.7,None,1,True,1,10.2,False,False,False,False,False,False,,
JIO10060226,Uttar Pradesh West,UPW,North,2023-09-30,35,Prepaid,579,28,122.13,116.5,153.98,6,26.3,20,0,False,29.92,24.42,321,7,vivo,False,False,12.8,0.69,29.7,2,0,0.6,None,3,False,2,25.1,False,True,False,False,False,False,,
JIO10020254,Gujarat,GJ,West,2024-05-31,27,Prepaid,449,84,190.27,217.68,198.12,2,89.3,46,0,False,9.11,11.79,572,8,OnePlus,False,False,14.2,0.66,16.1,1,0,2.0,None,3,False,4,44.0,False,False,False,False,False,False,,
JIO10035354,Uttar Pradesh West,UPW,North,2024-11-29,21,Prepaid,189,84,146.99,133.05,158.51,3,108.9,178,3,False,12.22,14.69,324,6,Samsung,False,False,11.4,0.41,11.3,0,0,0.0,None,1,False,6,19.6,False,False,False,False,True,True,Dormant / non-recharge,2026-10-29
JIO10060434,Assam,AS,East,2023-09-30,35,Prepaid,189,56,212.72,226.78,179.2,2,55.5,59,1,True,42.33,41.9,389,9,vivo,True,True,8.3,0.05,47.3,0,0,0.0,None,1,False,11,23.1,False,False,False,False,False,False,,
JIO10043646,Uttar Pradesh East,UPE,North,2025-04-30,16,Prepaid,579,84,221.62,289.4,257.92,3,91.9,59,0,False,70.64,72.21,328,16,realme,True,True,9.7,0.15,27.0,2,0,5.8,None,1,True,3,28.5,False,True,True,False,False,False,,
JIO10022158,Maharashtra & Goa,MH,West,2024-08-30,24,Prepaid,155,84,103.09,95.79,96.94,2,84.2,85,1,False,9.4,10.3,346,12,JioBharat / JioPhone,False,False,8.4,0.37,57.5,1,1,1.8,None,1,False,0,26.8,False,True,False,False,False,False,,
JIO10027861,Andhra Pradesh & Telangana,AP,South,2021-08-30,60,Prepaid,1559,28,321.43,315.78,336.93,6,26.6,19,0,False,30.09,27.11,273,10,vivo,False,False,11.6,0.13,22.6,0,0,0.0,None,1,False,8,28.9,True,False,False,False,False,False,,
JIO10036305,Tamil Nadu,TN,South,2024-09-29,23,Prepaid,1559,56,305.75,317.81,328.29,4,80.4,161,0,True,61.64,39.63,310,9,Samsung,True,True,20.0,0.24,26.1,1,0,7.8,JioFiber,3,True,9,47.3,False,False,False,False,False,False,,
JIO10025079,Andhra Pradesh & Telangana,AP,South,2025-11-30,9,Prepaid,209,84,175.03,202.55,152.05,3,64.8,30,0,False,5.01,4.02,81,9,JioBharat / JioPhone,False,False,12.3,0.63,24.1,0,0,0.0,None,1,False,2,29.6,False,False,False,False,False,False,,
JIO10000868,Assam,AS,East,2024-08-30,24,Prepaid,299,28,110.37,117.21,106.93,9,39.2,47,1,False,31.51,30.39,556,14,POCO,True,True,8.9,0.11,20.9,0,0,0.0,None,2,False,1,59.8,False,False,False,False,False,False,,
JIO10055902,Uttar Pradesh East,UPE,North,2024-06-30,26,Prepaid,209,84,127.89,127.34,128.0,2,69.5,44,0,False,36.32,36.89,506,11,vivo,False,False,10.3,0.7,59.3,0,0,0.0,None,1,False,2,38.7,False,False,False,False,False,False,,
JIO10019426,West Bengal,WB,East,2024-10-30,22,Prepaid,449,56,229.09,243.9,210.84,4,45.3,29,0,True,10.04,10.33,627,17,Xiaomi,False,False,13.2,0.35,29.8,0,0,0.0,None,2,False,13,12.2,True,False,False,False,False,False,,
JIO10016800,Madhya Pradesh & Chhattisgarh,MP,North,2025-10-30,10,Prepaid,999,56,208.85,228.77,184.14,4,45.1,18,0,True,50.98,64.75,264,11,JioBharat / JioPhone,False,False,8.4,0.42,56.1,1,1,11.8,None,1,False,11,19.2,False,False,False,False,False,False,,
JIO10024546,Tamil Nadu,TN,South,2026-03-31,5,Prepaid,579,56,259.68,239.39,286.15,3,63.7,9,0,False,42.58,48.49,572,17,Samsung,True,True,16.4,0.76,25.1,1,0,3.1,None,2,False,3,33.7,False,False,False,False,False,False,,
JIO10056805,Mumbai,MU,West,2021-08-30,60,Postpaid,599,30,356.26,381.59,326.41,6,40.2,19,1,True,26.74,27.81,473,15,JioBharat / JioPhone,False,False,14.2,0.99,25.0,0,0,0.0,None,1,True,17,61.4,False,False,False,False,False,False,,
JIO10006089,Maharashtra & Goa,MH,West,2021-09-30,59,Prepaid,155,28,386.69,390.49,376.16,7,27.3,75,0,False,77.63,81.34,656,9,Motorola,True,True,14.6,0.51,67.3,2,0,5.2,None,1,False,13,23.4,False,False,False,False,False,False,,
JIO10016717,Uttar Pradesh East,UPE,North,2024-11-29,21,Prepaid,189,28,253.2,271.57,235.12,6,34.8,9,0,False,22.85,20.82,516,9,OnePlus,True,True,11.0,1.6,77.0,1,0,4.2,None,1,False,9,13.5,False,False,False,False,False,False,,
JIO10042336,Uttar Pradesh West,UPW,North,2025-09-30,11,Prepaid,239,56,79.76,81.45,78.49,3,57.5,7,1,False,20.73,26.73,157,16,vivo,True,True,16.7,0.81,11.6,0,0,0.0,None,1,False,1,30.2,False,True,False,False,False,False,,
JIO10035035,Uttar Pradesh East,UPE,North,2024-09-29,23,Postpaid,299,30,458.67,511.12,471.3,6,35.7,37,0,False,50.7,60.73,317,7,JioBharat / JioPhone,False,False,14.6,1.46,15.3,0,0,0.0,JioFiber,2,False,8,28.8,False,False,False,False,False,False,,
JIO10059457,Madhya Pradesh & Chhattisgarh,MP,North,2023-07-01,38,Prepaid,189,28,333.7,313.24,302.5,9,37.3,23,0,False,40.3,37.43,388,7,OPPO,True,False,15.2,0.83,66.3,0,0,0.0,None,1,False,5,36.1,False,False,False,False,False,False,,
JIO10014212,Maharashtra & Goa,MH,West,2023-11-30,33,Prepaid,239,28,96.29,101.87,82.2,7,29.0,1,0,False,23.08,26.67,448,11,Samsung,False,False,13.2,0.15,12.7,2,0,9.1,None,1,False,0,56.5,False,False,False,False,False,False,,
JIO10041768,Assam,AS,East,2024-12-30,20,Prepaid,449,28,151.47,152.14,167.96,8,29.8,23,1,False,5.27,5.7,212,6,Samsung,False,False,7.5,0.75,16.2,0,0,0.0,None,1,False,6,20.1,True,False,False,False,False,False,,
JIO10032437,Haryana,HR,North,2022-03-31,53,Prepaid,239,56,248.23,240.53,199.0,4,63.7,41,0,False,49.87,70.13,511,13,realme,True,True,14.7,0.33,43.5,0,0,0.0,None,2,False,9,13.2,False,False,False,False,False,False,,
JIO10055248,Madhya Pradesh & Chhattisgarh,MP,North,2024-02-29,30,Prepaid,209,28,175.43,172.6,191.41,8,29.2,14,0,False,9.37,10.29,249,6,realme,False,False,15.1,0.79,63.9,1,0,9.1,None,3,False,3,33.0,True,False,False,False,False,False,,
JIO10038302,Bihar & Jharkhand,BH,East,2025-04-30,16,Prepaid,449,28,127.23,143.53,132.42,7,28.8,14,0,False,25.35,24.77,305,5,Motorola,False,False,7.2,1.73,32.6,0,0,0.0,None,1,True,4,20.8,False,False,False,False,False,False,,
JIO10038265,Punjab,PB,North,2023-08-31,36,Postpaid,449,30,261.54,282.22,265.2,6,20.0,11,0,False,18.68,18.93,103,18,vivo,False,False,10.3,0.65,22.4,1,0,3.1,None,1,False,9,20.0,False,True,False,False,False,False,,
JIO10047641,Kerala,KL,South,2020-01-30,79,Prepaid,239,28,99.17,96.77,90.71,7,26.7,11,0,False,32.47,28.56,177,8,Samsung,False,False,16.0,0.91,52.6,3,2,2.1,None,1,True,0,35.8,False,False,False,True,False,True,Dormant / non-recharge,2026-09-03
JIO10045586,Andhra Pradesh & Telangana,AP,South,2021-10-30,58,Prepaid,349,28,138.38,135.64,154.92,6,21.7,37,0,False,36.45,40.78,144,10,JioBharat / JioPhone,False,False,11.7,0.12,45.6,0,0,0.0,None,1,False,2,29.3,True,True,False,False,False,False,,
JIO10027503,Rajasthan,RJ,North,2023-05-01,40,Prepaid,399,28,273.62,268.14,299.73,6,35.8,5,0,True,60.52,65.38,408,16,OPPO,True,True,9.5,0.99,16.1,1,1,4.7,None,1,False,9,5.1,False,False,False,False,False,False,,
JIO10006059,Rajasthan,RJ,North,2024-08-30,24,Prepaid,579,28,213.84,212.88,233.94,8,28.0,19,2,True,45.45,54.97,364,13,OnePlus,True,True,15.5,0.63,14.3,0,0,0.0,JioFiber,2,True,8,33.5,False,False,False,False,False,False,,
JIO10047702,Andhra Pradesh & Telangana,AP,South,2023-07-31,37,Prepaid,999,56,477.52,485.02,497.95,3,73.1,21,0,False,48.57,57.77,599,7,OPPO,True,True,19.7,1.38,33.5,1,0,5.0,None,2,True,9,11.4,False,False,False,False,False,False,,
JIO10060458,Karnataka,KA,South,2023-05-31,39,Prepaid,349,28,102.56,104.89,128.18,8,36.5,33,0,False,18.05,20.56,154,16,Xiaomi,False,False,11.2,0.24,16.6,2,1,7.0,None,1,True,0,46.3,False,True,False,False,False,False,,
JIO10006670,Tamil Nadu,TN,South,2019-03-01,90,Prepaid,299,84,203.51,198.52,231.24,2,96.1,11,0,False,21.96,26.63,39,12,vivo,True,False,19.7,0.69,22.6,1,0,6.0,None,1,False,5,40.0,False,True,False,False,False,False,,
JIO10063097,Gujarat,GJ,West,2024-10-30,22,Prepaid,189,56,344.78,376.06,364.33,4,69.9,47,0,False,59.61,58.01,839,9,realme,True,True,15.0,0.29,9.9,0,0,0.0,None,1,False,11,23.2,False,False,False,False,False,False,,
JIO10016562,Kerala,KL,South,2025-06-30,14,Prepaid,299,56,259.52,234.24,253.46,3,73.1,18,0,False,78.43,79.42,361,9,vivo,False,False,14.1,0.37,27.2,1,0,6.1,None,2,True,9,7.0,False,False,False,False,False,False,,
JIO10058456,Bihar & Jharkhand,BH,East,2025-06-30,14,Prepaid,449,28,146.71,132.47,130.75,7,26.3,11,0,False,7.98,6.41,256,18,Apple,False,False,9.7,1.77,76.0,1,0,7.0,None,1,True,2,12.3,False,False,False,False,False,False,,
JIO10025102,Madhya Pradesh & Chhattisgarh,MP,North,2016-09-29,119,Postpaid,599,30,299.71,283.28,350.31,6,27.6,41,1,False,80.71,54.73,342,10,Samsung,False,False,7.8,0.95,51.1,3,2,3.1,None,1,False,13,32.4,False,False,False,False,False,False,,
JIO10041469,Punjab,PB,North,2023-05-31,39,Prepaid,299,28,186.94,194.13,181.44,5,33.3,29,1,False,83.27,73.86,104,9,Xiaomi,True,True,14.7,0.91,46.6,0,0,0.0,None,1,False,4,34.8,False,False,False,False,False,False,,
JIO10050685,Delhi NCR,DL,North,2023-12-30,32,Prepaid,349,56,221.85,188.07,159.05,2,71.7,129,1,False,176.51,196.89,734,17,POCO,True,True,14.7,0.37,32.9,2,0,9.2,None,1,True,8,32.4,False,True,True,False,False,False,,
JIO10035017,Rajasthan,RJ,North,2023-07-01,38,Prepaid,399,28,375.36,349.47,426.47,7,31.5,13,1,False,50.61,48.23,674,11,OPPO,True,False,16.3,0.39,20.8,1,1,3.7,None,1,False,11,15.6,True,True,False,False,False,False,,
JIO10061017,Bihar & Jharkhand,BH,East,2021-11-29,57,Prepaid,209,28,168.57,151.45,167.94,7,20.6,4,1,False,4.73,5.54,186,14,realme,True,False,16.0,1.37,31.0,0,0,0.0,None,1,False,3,8.1,False,False,False,False,False,False,,
JIO10030838,Karnataka,KA,South,2024-06-30,26,Prepaid,299,56,224.94,214.16,224.33,4,59.5,69,0,False,28.63,26.41,469,13,vivo,False,False,15.4,1.13,31.2,0,0,0.0,None,2,False,4,20.9,False,False,False,False,False,False,,
JIO10050037,Rajasthan,RJ,North,2026-03-31,5,Prepaid,349,28,288.6,336.9,278.76,8,29.9,53,0,False,20.79,17.04,325,16,JioBharat / JioPhone,False,False,10.4,0.03,42.1,0,0,0.0,None,1,False,10,24.5,False,False,False,True,False,False,,
JIO10035961,Uttar Pradesh East,UPE,North,2025-04-30,16,Prepaid,579,28,264.75,259.93,267.73,7,24.4,3,1,False,111.19,119.61,147,13,JioBharat / JioPhone,False,False,15.3,0.68,53.3,1,0,1.1,None,1,False,2,32.2,False,False,False,False,False,False,,
JIO10055967,Andhra Pradesh & Telangana,AP,South,2026-03-31,5,Prepaid,209,28,202.96,222.48,204.14,7,28.9,26,0,False,65.48,70.56,391,18,realme,True,True,12.3,0.4,24.9,0,0,0.0,None,1,True,13,55.4,False,True,False,False,False,False,,
JIO10037825,Kolkata,KO,East,2023-11-30,33,Prepaid,155,28,351.29,342.36,390.71,8,35.5,33,0,False,63.47,84.65,225,10,Apple,False,False,5.8,0.57,19.4,0,0,0.0,JioFiber,2,False,5,6.7,False,False,False,True,False,False,,
JIO10050251,Bihar & Jharkhand,BH,East,2024-09-29,23,Prepaid,209,28,128.18,123.22,132.6,8,22.4,28,0,False,27.25,17.19,234,9,realme,False,False,15.8,0.2,15.3,3,2,1.3,None,1,True,2,18.2,False,False,False,False,False,False,,
JIO10037989,Tamil Nadu,TN,South,2024-08-30,24,Prepaid,299,28,238.98,241.98,245.83,8,25.4,7,1,False,86.77,72.66,69,11,Xiaomi,True,True,15.7,0.74,26.8,0,0,0.0,None,2,False,9,33.2,False,False,False,False,False,False,,
JIO10004836,Gujarat,GJ,West,2024-10-30,22,Prepaid,999,28,246.54,259.04,254.52,5,31.9,19,0,False,43.37,37.18,826,14,vivo,True,True,13.2,0.8,42.6,1,0,1.9,None,2,False,3,51.5,False,True,True,False,False,False,,
JIO10057498,Maharashtra & Goa,MH,West,2022-10-30,46,Prepaid,155,56,227.45,272.46,256.01,4,64.2,10,0,False,15.06,16.26,455,19,Apple,False,False,10.8,0.14,7.7,0,0,0.0,None,2,False,1,15.5,False,False,False,False,False,False,,
JIO10001844,Maharashtra & Goa,MH,West,2024-08-30,24,Postpaid,449,30,461.62,395.75,461.61,6,34.0,14,0,False,9.6,11.93,277,10,vivo,True,True,17.4,0.42,38.6,0,0,0.0,JioFiber,2,False,11,18.8,False,False,False,False,False,False,,
JIO10052872,Punjab,PB,North,2024-11-29,21,Postpaid,299,30,146.88,142.12,152.29,6,28.8,8,0,False,25.55,25.31,578,15,Samsung,True,False,16.4,0.61,40.4,1,0,3.5,None,2,False,0,10.4,False,False,False,False,False,False,,
JIO10026538,Odisha,OR,East,2022-07-01,50,Prepaid,299,84,186.12,177.25,173.84,2,88.2,14,0,False,16.25,14.54,188,6,JioBharat / JioPhone,False,False,11.0,1.11,34.6,1,0,0.7,None,1,False,5,39.1,False,False,False,False,False,False,,
JIO10025488,North East,NE,East,2022-01-29,55,Prepaid,1559,28,128.87,137.5,130.77,6,25.9,46,0,True,4.67,5.08,225,12,Xiaomi,False,False,12.0,1.17,39.9,1,0,9.7,JioAirFiber,2,False,11,51.1,False,False,False,False,False,False,,
JIO10054805,Himachal Pradesh,HP,North,2024-01-30,31,Prepaid,209,56,156.35,166.62,174.82,3,52.1,62,0,True,68.78,57.99,61,9,OPPO,False,False,9.3,0.15,26.6,0,0,0.0,None,1,True,5,25.7,False,False,False,False,False,False,,
JIO10056512,Assam,AS,East,2023-01-30,43,Prepaid,299,56,445.37,434.64,457.16,3,29.8,39,0,False,50.26,53.83,450,9,Samsung,True,True,11.2,0.84,41.5,1,1,13.7,None,1,False,4,43.9,False,True,True,False,False,False,,
JIO10042602,Uttar Pradesh West,UPW,North,2025-03-31,17,Prepaid,239,28,140.06,150.5,166.82,7,14.5,5,0,False,19.55,15.06,582,15,Samsung,False,False,8.8,0.7,55.0,0,0,0.0,None,1,False,1,8.9,False,False,False,False,False,False,,
JIO10003593,Rajasthan,RJ,North,2026-03-01,6,Prepaid,239,365,154.97,150.58,151.88,0,337.8,61,0,True,62.54,40.9,361,12,OPPO,False,False,11.4,0.51,32.1,0,0,0.0,JioFiber,2,False,5,27.7,False,False,False,False,False,False,,
JIO10045336,Tamil Nadu,TN,South,2023-09-30,35,Prepaid,155,28,75.99,78.0,77.93,8,27.1,24,1,False,2.85,2.58,311,11,Xiaomi,False,False,10.2,0.58,35.4,1,0,1.2,None,2,False,0,44.2,False,True,False,False,False,False,,
JIO10059732,Tamil Nadu,TN,South,2024-11-29,21,Postpaid,299,30,537.63,519.75,686.82,6,33.3,45,0,True,21.93,28.15,223,15,Apple,False,False,9.0,0.26,40.4,0,0,0.0,JioFiber,3,False,16,16.0,False,False,False,False,False,False,,
JIO10064438,Mumbai,MU,West,2024-06-30,26,Prepaid,155,28,100.72,111.01,75.0,8,27.2,8,0,False,122.78,151.41,128,10,OnePlus,True,True,18.1,0.15,35.8,1,0,1.5,None,1,False,1,26.4,False,True,False,False,False,False,,
JIO10012863,Andhra Pradesh & Telangana,AP,South,2025-03-01,18,Prepaid,449,56,402.29,392.07,430.38,3,62.9,6,0,False,89.27,79.58,240,13,vivo,True,True,12.3,0.44,31.9,1,1,2.0,None,1,False,10,32.8,False,False,False,False,False,False,,
JIO10006237,Delhi NCR,DL,North,2025-07-31,13,Prepaid,155,28,96.17,82.33,95.76,5,28.4,29,0,False,35.41,43.27,305,8,vivo,False,False,10.1,0.19,30.0,0,0,0.0,None,1,False,0,18.7,False,False,False,False,False,False,,
JIO10013685,Maharashtra & Goa,MH,West,2024-01-30,31,Prepaid,999,365,186.75,194.76,226.64,0,400.0,62,0,False,75.12,81.95,383,17,JioBharat / JioPhone,False,False,14.7,0.33,19.4,1,1,1.5,None,2,False,2,40.4,False,False,False,False,False,False,,
JIO10039437,Kerala,KL,South,2021-10-30,58,Prepaid,799,56,206.36,224.4,165.88,4,65.0,13,0,False,50.63,38.79,179,10,JioBharat / JioPhone,False,False,9.2,0.7,42.0,0,0,0.0,None,1,False,4,21.0,False,False,False,False,False,False,,
JIO10023896,Maharashtra & Goa,MH,West,2023-03-31,41,Prepaid,155,56,322.89,343.25,356.59,4,66.7,22,0,False,103.18,105.51,486,6,Apple,True,True,12.4,0.77,11.8,0,0,0.0,None,2,False,12,16.2,False,False,False,False,False,False,,
JIO10036262,Kolkata,KO,East,2025-04-30,16,Prepaid,155,28,165.07,169.81,152.11,6,30.2,13,0,False,96.95,94.14,712,15,Samsung,True,True,14.0,0.3,21.8,0,0,0.0,None,1,False,2,24.1,False,False,False,False,False,False,,
JIO10010245,Uttar Pradesh East,UPE,North,2025-07-31,13,Prepaid,449,56,165.02,159.15,157.66,4,53.9,31,0,False,47.43,51.33,165,13,Samsung,False,False,20.0,0.57,20.5,0,0,0.0,None,2,False,5,14.9,False,False,False,False,False,False,,
JIO10001741,Kerala,KL,South,2021-12-30,56,Prepaid,209,84,332.86,280.21,340.2,3,94.0,122,0,False,63.23,64.48,135,6,Tecno,True,False,11.1,0.43,16.8,1,0,4.8,None,1,False,12,13.2,True,True,False,False,False,False,,
JIO10051872,Karnataka,KA,South,2020-03-31,77,Prepaid,239,365,143.65,142.31,153.12,0,365.3,9,0,False,32.41,29.4,437,15,vivo,True,True,16.6,0.53,49.3,1,0,8.3,None,1,False,2,1.6,False,False,False,False,False,False,,
JIO10060065,Madhya Pradesh & Chhattisgarh,MP,North,2023-03-01,42,Prepaid,799,56,138.34,150.46,143.37,3,80.6,2,0,True,42.56,41.26,272,11,JioBharat / JioPhone,False,False,8.6,0.58,18.0,0,0,0.0,JioAirFiber,3,True,10,13.9,False,False,False,True,False,False,,
JIO10003833,Bihar & Jharkhand,BH,East,2025-10-30,10,Prepaid,399,56,161.76,150.05,155.87,3,58.5,30,0,False,38.04,33.35,397,17,Xiaomi,False,False,10.2,1.57,59.7,2,0,5.7,None,1,False,0,51.2,False,True,True,False,False,True,Competitor offer / price,2026-11-10
JIO10029508,Kerala,KL,South,2022-05-31,51,Prepaid,239,28,108.94,105.74,118.15,7,19.9,18,0,False,5.67,5.92,124,14,OPPO,False,False,18.8,0.29,43.5,0,0,0.0,None,1,False,0,20.5,False,True,True,False,False,False,,
JIO10044822,Mumbai,MU,West,2024-09-29,23,Prepaid,349,56,173.92,187.11,151.33,3,62.6,44,0,False,24.59,26.08,24,11,Samsung,True,True,15.8,0.51,20.3,1,0,3.1,None,2,True,3,20.3,False,False,False,False,False,False,,
JIO10011374,Madhya Pradesh & Chhattisgarh,MP,North,2023-03-31,41,Prepaid,239,56,118.76,122.76,105.7,3,45.0,17,1,False,3.94,3.73,238,7,OPPO,True,False,17.7,0.86,89.7,0,0,0.0,None,1,False,0,25.7,False,True,True,False,False,False,,
JIO10026306,Uttar Pradesh East,UPE,North,2025-09-30,11,Prepaid,449,56,126.8,111.32,170.56,2,66.2,69,0,False,6.11,4.62,808,12,Xiaomi,False,False,13.4,0.77,83.3,1,0,2.5,None,1,False,1,17.9,False,True,False,False,False,False,,
JIO10039047,North East,NE,East,2020-10-30,70,Prepaid,299,56,352.37,380.32,353.62,3,60.9,2,0,False,31.17,30.67,533,12,vivo,True,False,21.6,0.67,25.5,0,0,0.0,None,1,False,9,35.6,False,False,False,False,False,False,,
JIO10041399,Andhra Pradesh & Telangana,AP,South,2021-06-30,62,Prepaid,299,365,131.54,128.53,154.12,0,359.0,100,0,False,12.41,14.12,206,18,Samsung,False,False,10.2,0.04,40.1,2,2,2.1,None,1,False,2,45.8,False,True,False,False,False,False,,
JIO10041180,Bihar & Jharkhand,BH,East,2024-12-30,20,Prepaid,209,28,218.89,221.26,181.67,7,28.1,19,0,False,50.81,57.53,735,12,OPPO,True,False,11.3,0.22,83.2,2,2,10.7,None,1,False,4,38.6,False,False,False,False,False,False,,
JIO10048815,Uttar Pradesh West,UPW,North,2025-03-01,18,Prepaid,999,56,103.83,111.68,117.62,4,59.9,81,1,False,18.71,13.35,322,13,OnePlus,False,False,9.9,1.33,59.0,1,0,8.3,None,2,False,0,17.0,False,False,False,True,True,True,Network quality,2026-09-25
JIO10022618,Bihar & Jharkhand,BH,East,2024-08-30,24,Prepaid,155,28,156.93,150.63,118.4,7,30.1,9,2,False,37.12,33.22,267,14,vivo,False,False,14.6,1.85,42.9,3,1,3.0,JioFiber,3,False,4,46.8,False,True,True,False,False,False,,
JIO10006535,Maharashtra & Goa,MH,West,2022-08-30,48,Prepaid,349,28,236.61,239.97,259.77,7,22.3,28,0,False,11.92,12.06,242,12,JioBharat / JioPhone,False,False,13.5,0.51,32.8,1,0,2.4,None,2,False,6,9.3,False,True,True,False,False,False,,
JIO10044684,West Bengal,WB,East,2025-09-30,11,Postpaid,599,30,373.03,369.6,371.65,6,30.5,8,0,False,56.81,51.57,470,11,POCO,True,True,10.1,0.34,25.5,0,0,0.0,None,1,False,12,10.9,False,True,True,False,False,False,,
JIO10062152,Punjab,PB,North,2021-02-28,66,Postpaid,299,30,148.74,146.57,119.07,6,30.0,22,1,False,25.2,24.96,299,14,Xiaomi,False,False,5.9,1.86,38.1,0,0,0.0,None,1,False,2,13.6,False,False,False,False,False,False,,
JIO10047429,Tamil Nadu,TN,South,2022-05-01,52,Postpaid,1499,30,555.83,565.95,590.08,6,24.8,6,0,True,123.33,105.12,332,12,Xiaomi,False,False,12.3,0.77,21.6,3,1,5.2,None,2,True,10,33.5,False,True,False,False,False,False,,
JIO10045514,Kerala,KL,South,2023-09-30,35,Prepaid,239,28,181.38,182.77,167.05,6,32.8,22,0,False,82.33,89.28,95,9,Xiaomi,True,True,13.5,0.76,35.9,0,0,0.0,None,2,False,0,12.6,False,False,False,False,False,False,,
JIO10033767,Rajasthan,RJ,North,2022-07-01,50,Prepaid,349,365,120.15,124.83,98.8,1,400.0,36,1,False,16.59,13.97,95,11,Samsung,False,False,6.3,0.27,26.6,1,1,6.6,None,2,False,0,48.9,False,False,False,False,False,False,,
JIO10042435,Himachal Pradesh,HP,North,2022-05-01,52,Postpaid,449,30,208.33,227.31,256.84,6,27.8,20,2,False,20.88,21.1,810,15,Xiaomi,False,False,11.3,0.58,33.7,0,0,0.0,None,3,True,3,31.5,False,False,False,False,False,False,,
JIO10018235,Uttar Pradesh West,UPW,North,2021-12-30,56,Prepaid,155,84,294.96,283.04,274.97,2,73.0,4,0,True,22.25,18.22,200,19,Apple,False,False,12.0,0.18,67.2,3,1,3.5,None,1,False,12,50.3,False,False,False,False,False,False,,
